pubmed_ids,drugbank_id,uniprot_id
19560048,DB00184,Q9GZZ6
11006350,DB00184,Q9GZZ6
20400469,DB00184,Q9GZZ6
20081230,DB00184,Q9GZZ6
16571968,DB00202,Q9GZZ6
17139284,DB00333,Q9GZZ6
17016423,DB00333,Q9GZZ6
11129124,DB00674,Q9GZZ6
12177686,DB00674,Q9GZZ6
12137632,DB00674,Q9GZZ6
10971048,DB00674,Q9GZZ6
12481195,DB00674,Q9GZZ6
20480924,DB00674,Q9GZZ6
17139284,DB01090,Q9GZZ6
17016423,DB01090,Q9GZZ6
8516349,DB01090,Q9GZZ6
7761270,DB01090,Q9GZZ6
17139284,DB01116,Q9GZZ6
17016423,DB01116,Q9GZZ6
7963258,DB01116,Q9GZZ6
8232788,DB01116,Q9GZZ6
17139284,DB01161,Q9GZZ6
17016423,DB01161,Q9GZZ6
19560048,DB00184,Q05901
11006350,DB00184,Q05901
20400469,DB00184,Q05901
20081230,DB00184,Q05901
11129124,DB00674,Q05901
12177686,DB00674,Q05901
12137632,DB00674,Q05901
10971048,DB00674,Q05901
12481195,DB00674,Q05901
20480924,DB00674,Q05901
19560048,DB00184,P30926
11006350,DB00184,P30926
20400469,DB00184,P30926
20081230,DB00184,P30926
15356218,DB00514,P30926
11129124,DB00674,P30926
12177686,DB00674,P30926
12137632,DB00674,P30926
10971048,DB00674,P30926
12481195,DB00674,P30926
20480924,DB00674,P30926
7761270,DB01090,P30926
11561100,DB01227,P30926
19934256,DB00184,Q16696
19934256,DB00553,Q16696
19934256,DB00624,Q16696
19934256,DB03783,Q16696
17139284,DB00185,P20309
17016423,DB00185,P20309
18450949,DB00185,P20309
11752352,DB00185,P20309
11561087,DB00193,P20309
12401609,DB00193,P20309
9523819,DB00202,P20309
11752352,DB00202,P20309
17848919,DB00246,P20309
10413067,DB00280,P20309
7855217,DB00321,P20309
15987237,DB00332,P20309
17848919,DB00334,P20309
10227113,DB00334,P20309
17139284,DB00340,P20309
17016423,DB00340,P20309
10212017,DB00342,P20309
17848919,DB00363,P20309
1635586,DB00376,P20309
1994002,DB00376,P20309
3208836,DB00376,P20309
17139284,DB00383,P20309
17016423,DB00383,P20309
1426023,DB00383,P20309
3247303,DB00383,P20309
20624420,DB00387,P20309
1426023,DB00387,P20309
17139284,DB00420,P20309
17016423,DB00420,P20309
11495349,DB00424,P20309
2625138,DB00434,P20309
7855217,DB00458,P20309
19498041,DB00462,P20309
12815157,DB00462,P20309
20687226,DB00462,P20309
15765260,DB00477,P20309
20395537,DB00496,P20309
19416629,DB00496,P20309
18046909,DB00496,P20309
11752352,DB00496,P20309
17139284,DB00505,P20309
17016423,DB00505,P20309
17139284,DB00517,P20309
17016423,DB00517,P20309
4555460,DB00517,P20309
7855217,DB00540,P20309
7855217,DB00572,P20309
17139284,DB00572,P20309
17016423,DB00572,P20309
2981533,DB00622,P20309
7855217,DB00715,P20309
17139284,DB00725,P20309
17016423,DB00725,P20309
6893558,DB00725,P20309
11124384,DB00725,P20309
17139284,DB00729,P20309
17016423,DB00729,P20309
11752352,DB00729,P20309
18045203,DB00747,P20309
17139284,DB00767,P20309
17016423,DB00767,P20309
17139284,DB00777,P20309
17016423,DB00777,P20309
17139284,DB00785,P20309
17016423,DB00785,P20309
17594079,DB00809,P20309
10212017,DB00835,P20309
6297650,DB00934,P20309
7052344,DB00934,P20309
6118411,DB00934,P20309
10385241,DB00986,P20309
11752352,DB01036,P20309
14769832,DB01036,P20309
19168050,DB01036,P20309
11193006,DB01036,P20309
17139284,DB01062,P20309
17016423,DB01062,P20309
19275276,DB01062,P20309
19446545,DB01062,P20309
20590605,DB01062,P20309
17222678,DB01062,P20309
16406943,DB01062,P20309
11752352,DB01062,P20309
12476402,DB01069,P20309
19498041,DB01085,P20309
18824613,DB01085,P20309
7855217,DB01142,P20309
2329499,DB01142,P20309
2141000,DB01142,P20309
7855217,DB01151,P20309
11132243,DB01224,P20309
17848919,DB01224,P20309
19020136,DB01226,P20309
17139284,DB01231,P20309
17016423,DB01231,P20309
12185001,DB01231,P20309
10530931,DB01231,P20309
1863523,DB01231,P20309
17848919,DB01238,P20309
7855217,DB01239,P20309
20400785,DB01337,P20309
8572329,DB01337,P20309
12426786,DB01338,P20309
2870716,DB01403,P20309
2899826,DB01403,P20309
11752352,DB01409,P20309
12582447,DB01409,P20309
11281822,DB01409,P20309
10188785,DB01409,P20309
17139284,DB01591,P20309
17016423,DB01591,P20309
19446545,DB01591,P20309
20590605,DB01591,P20309
19029429,DB01591,P20309
11752352,DB01591,P20309
3580704,DB01625,P20309
29133,DB01625,P20309
7623487,DB04843,P20309
2791613,DB04843,P20309
7122991,DB04843,P20309
17300287,DB04924,P20309
11752352,DB06702,P20309
12076307,DB06702,P20309
20888332,DB06709,P20309
20347047,DB06709,P20309
19951374,DB06709,P20309
19460789,DB06709,P20309
17139284,DB00185,P11229
17016423,DB00185,P11229
8624083,DB00185,P11229
17139284,DB00202,P11229
17016423,DB00202,P11229
10437710,DB00202,P11229
17139284,DB00209,P11229
17016423,DB00209,P11229
17916059,DB00215,P11229
17139284,DB00219,P11229
17016423,DB00219,P11229
3580704,DB00219,P11229
11752352,DB00219,P11229
17016423,DB00245,P11229
17139284,DB00245,P11229
11752352,DB00245,P11229
17848919,DB00246,P11229
10413067,DB00280,P11229
1690310,DB00280,P11229
7855217,DB00321,P11229
15987237,DB00332,P11229
17316700,DB00334,P11229
17848919,DB00334,P11229
10227113,DB00334,P11229
17139284,DB00340,P11229
17016423,DB00340,P11229
10212017,DB00342,P11229
17139284,DB00354,P11229
17016423,DB00354,P11229
17848919,DB00363,P11229
17139284,DB00366,P11229
17016423,DB00366,P11229
17139284,DB00376,P11229
17016423,DB00376,P11229
18685832,DB00376,P11229
2432979,DB00376,P11229
17631384,DB00376,P11229
1994002,DB00376,P11229
3208836,DB00376,P11229
11752352,DB00376,P11229
17139284,DB00383,P11229
17016423,DB00383,P11229
1426023,DB00383,P11229
3247303,DB00383,P11229
17139284,DB00387,P11229
17016423,DB00387,P11229
2027917,DB00387,P11229
2253700,DB00387,P11229
20624420,DB00387,P11229
1426023,DB00387,P11229
17016423,DB00392,P11229
2904117,DB00392,P11229
2236897,DB00392,P11229
11752352,DB00392,P11229
15059034,DB00411,P11229
17139284,DB00420,P11229
17016423,DB00420,P11229
17139284,DB00424,P11229
17016423,DB00424,P11229
9732369,DB00424,P11229
2625138,DB00434,P11229
7855217,DB00458,P11229
17139284,DB00462,P11229
17016423,DB00462,P11229
20590642,DB00462,P11229
15765260,DB00477,P11229
18046909,DB00496,P11229
10374898,DB00496,P11229
17139284,DB00505,P11229
17016423,DB00505,P11229
17139284,DB00508,P11229
17016423,DB00508,P11229
4152054,DB00508,P11229
17139284,DB00517,P11229
17016423,DB00517,P11229
4555460,DB00517,P11229
6897316,DB00517,P11229
20391952,DB00517,P11229
7855217,DB00540,P11229
6130192,DB00543,P11229
9589848,DB00543,P11229
7855217,DB00572,P11229
17139284,DB00572,P11229
17016423,DB00572,P11229
2981533,DB00622,P11229
11752352,DB00670,P11229
12717096,DB00670,P11229
7855217,DB00715,P11229
17139284,DB00725,P11229
17016423,DB00725,P11229
20085574,DB00725,P11229
11124384,DB00725,P11229
14534362,DB00747,P11229
20398692,DB00747,P11229
17139284,DB00767,P11229
17016423,DB00767,P11229
17139284,DB00771,P11229
17016423,DB00771,P11229
11752352,DB00771,P11229
17139284,DB00777,P11229
17016423,DB00777,P11229
17016423,DB00782,P11229
2656175,DB00782,P11229
3572714,DB00782,P11229
15337834,DB00782,P11229
16080359,DB00782,P11229
11752352,DB00782,P11229
17139284,DB00785,P11229
17016423,DB00785,P11229
17139284,DB00804,P11229
17016423,DB00804,P11229
19533734,DB00804,P11229
11752352,DB00804,P11229
18045214,DB00805,P11229
2586634,DB00805,P11229
17594079,DB00809,P11229
17139284,DB00810,P11229
17016423,DB00810,P11229
10907719,DB00810,P11229
9798802,DB00810,P11229
10370904,DB00810,P11229
8081071,DB00810,P11229
11752352,DB00810,P11229
10212017,DB00835,P11229
7052344,DB00875,P11229
15351386,DB00907,P11229
6297650,DB00934,P11229
7052344,DB00934,P11229
6118411,DB00934,P11229
17139284,DB00940,P11229
17016423,DB00940,P11229
17139284,DB00942,P11229
17016423,DB00942,P11229
1267542,DB00942,P11229
11752352,DB00942,P11229
17139284,DB00979,P11229
17016423,DB00979,P11229
17139284,DB00986,P11229
17016423,DB00986,P11229
8249551,DB00986,P11229
11752352,DB00986,P11229
17139284,DB01036,P11229
17016423,DB01036,P11229
14769832,DB01036,P11229
17139284,DB01062,P11229
17016423,DB01062,P11229
20590605,DB01062,P11229
17222678,DB01062,P11229
16406943,DB01062,P11229
12476402,DB01069,P11229
17139284,DB01085,P11229
17016423,DB01085,P11229
18824613,DB01085,P11229
7855217,DB01142,P11229
19179941,DB01142,P11229
2329499,DB01142,P11229
2141000,DB01142,P11229
17139284,DB01148,P11229
17016423,DB01148,P11229
3247311,DB01148,P11229
7855217,DB01151,P11229
17139284,DB01151,P11229
17016423,DB01151,P11229
17916059,DB01175,P11229
11132243,DB01224,P11229
17848919,DB01224,P11229
17139284,DB01231,P11229
17016423,DB01231,P11229
1863523,DB01231,P11229
17139284,DB01233,P11229
17016423,DB01233,P11229
16466463,DB01233,P11229
15835479,DB01233,P11229
17848919,DB01238,P11229
7855217,DB01239,P11229
2870716,DB01403,P11229
2899826,DB01403,P11229
12582447,DB01409,P11229
11281822,DB01409,P11229
10188785,DB01409,P11229
17139284,DB01591,P11229
17016423,DB01591,P11229
20590605,DB01591,P11229
19029429,DB01591,P11229
1678146,DB01618,P11229
17139284,DB04365,P11229
17016423,DB04365,P11229
7623487,DB04843,P11229
2791613,DB04843,P11229
7122991,DB04843,P11229
12076307,DB06702,P11229
11725960,DB00185,Q01740
12608011,DB00185,Q01740
19283698,DB00501,Q01740
11465082,DB00501,Q01740
19515014,DB00582,Q01740
19515014,DB00675,Q01740
22266842,DB04871,Q01740
17156911,DB00186,P30536
8787774,DB00186,P30536
1647706,DB00186,P30536
16959136,DB00186,P30536
12850901,DB00231,P30536
16959136,DB00231,P30536
7911332,DB00231,P30536
17139284,DB00402,P30536
17016423,DB00402,P30536
19744401,DB00402,P30536
18265473,DB00402,P30536
8787774,DB00628,P30536
11752352,DB00829,P30536
17631921,DB00829,P30536
8787774,DB00897,P30536
17139284,DB00962,P30536
17016423,DB00962,P30536
10423168,DB01068,P30536
10558889,DB01068,P30536
1691678,DB01068,P30536
2364987,DB01068,P30536
2723642,DB01068,P30536
11752352,DB01068,P30536
17139284,DB01178,P30536
17016423,DB01178,P30536
11752352,DB01178,P30536
17139284,DB01198,P30536
17016423,DB01198,P30536
1320691,DB01544,P30536
1651852,DB01544,P30536
1847384,DB01544,P30536
2723642,DB01544,P30536
9098698,DB01544,P30536
19443999,DB01544,P30536
11752352,DB01587,P30536
17631921,DB01587,P30536
11443263,DB01587,P30536
15961980,DB00186,P54855
12433820,DB00197,P54855
20071451,DB00295,P54855
17687269,DB00313,P54855
21666065,DB00316,P54855
12386133,DB00842,P54855
14977865,DB00973,P54855
15871634,DB00973,P54855
20551237,DB06695,P54855
11752352,DB00187,P08588
7612051,DB00187,P08588
7957532,DB00187,P08588
2568748,DB00187,P08588
2894187,DB00187,P08588
1975995,DB00187,P08588
12181453,DB00195,P08588
17513029,DB00195,P08588
2077180,DB00195,P08588
2891463,DB00195,P08588
11752352,DB00195,P08588
17157779,DB00221,P08588
17628611,DB00221,P08588
15917856,DB00221,P08588
16973691,DB00221,P08588
17329986,DB00221,P08588
12388666,DB00248,P08588
10913016,DB00264,P08588
11448474,DB00264,P08588
12679135,DB00264,P08588
12844134,DB00264,P08588
14534524,DB00264,P08588
11752352,DB00264,P08588
10913016,DB00335,P08588
12065078,DB00335,P08588
17628611,DB00335,P08588
9300315,DB00335,P08588
11752352,DB00335,P08588
11752352,DB00368,P08588
9464897,DB00368,P08588
19110970,DB00368,P08588
18064417,DB00368,P08588
10762339,DB00370,P08588
11752352,DB00373,P08588
16315032,DB00373,P08588
10433496,DB00373,P08588
10870519,DB00373,P08588
12221524,DB00373,P08588
8864321,DB00373,P08588
1722692,DB00397,P08588
2881994,DB00397,P08588
11815381,DB00489,P08588
15060759,DB00489,P08588
19259968,DB00489,P08588
8095397,DB00489,P08588
2865685,DB00489,P08588
11752352,DB00489,P08588
11752352,DB00521,P08588
15526107,DB00521,P08588
10864881,DB00521,P08588
16160085,DB00521,P08588
11752352,DB00571,P08588
14757703,DB00571,P08588
16177222,DB00571,P08588
17628611,DB00571,P08588
15236843,DB00571,P08588
17572694,DB00571,P08588
1687367,DB00598,P08588
6151824,DB00598,P08588
6355664,DB00598,P08588
7286847,DB00598,P08588
11752352,DB00598,P08588
19879818,DB00598,P08588
8104240,DB00598,P08588
7684671,DB00598,P08588
1280737,DB00612,P08588
14757145,DB00612,P08588
16325050,DB00612,P08588
1676675,DB00612,P08588
1691366,DB00612,P08588
11752352,DB00612,P08588
11752352,DB00668,P08588
17622774,DB00668,P08588
17541557,DB00668,P08588
12098582,DB00841,P08588
15564877,DB00841,P08588
16325050,DB00841,P08588
16627864,DB00841,P08588
11752352,DB00841,P08588
10449190,DB00852,P08588
7678677,DB00866,P08588
7606348,DB00866,P08588
10433496,DB00866,P08588
12522078,DB00866,P08588
2828119,DB00866,P08588
11752352,DB00866,P08588
11752352,DB00960,P08588
14608456,DB00960,P08588
1687398,DB00960,P08588
2148726,DB00960,P08588
8884690,DB00960,P08588
2907348,DB00960,P08588
15655528,DB01001,P08588
14734046,DB01064,P08588
15908512,DB01064,P08588
16038799,DB01064,P08588
11752352,DB01064,P08588
10722,DB01064,P08588
17139284,DB01102,P08588
17016423,DB01102,P08588
8723169,DB01102,P08588
12083991,DB01118,P08588
1712335,DB01136,P08588
2575762,DB01136,P08588
2577144,DB01136,P08588
7908256,DB01136,P08588
8741184,DB01151,P08588
12393876,DB01151,P08588
7816863,DB01151,P08588
15093822,DB01151,P08588
8730743,DB01151,P08588
2453744,DB01193,P08588
2568935,DB01193,P08588
16268148,DB01193,P08588
11752352,DB01193,P08588
11752352,DB01203,P08588
7981009,DB01203,P08588
1354084,DB01203,P08588
10433496,DB01203,P08588
10606440,DB01203,P08588
7912539,DB01203,P08588
2891463,DB01210,P08588
7928182,DB01210,P08588
10864881,DB01210,P08588
11572462,DB01210,P08588
1351412,DB01210,P08588
2892662,DB01210,P08588
17139284,DB01214,P08588
17016423,DB01214,P08588
2895037,DB01214,P08588
12967722,DB01214,P08588
2885244,DB01214,P08588
14730417,DB01288,P08588
2901958,DB01291,P08588
6143816,DB01291,P08588
2568629,DB01295,P08588
2858236,DB01295,P08588
6148733,DB01295,P08588
2888789,DB01295,P08588
17628611,DB01295,P08588
2871880,DB01297,P08588
30388,DB01297,P08588
6524278,DB01297,P08588
11752352,DB01297,P08588
2857116,DB01297,P08588
6755764,DB01359,P08588
11224195,DB01359,P08588
11738481,DB01359,P08588
2189902,DB01359,P08588
10449190,DB01363,P08588
20590599,DB01407,P08588
17139284,DB01580,P08588
17016423,DB01580,P08588
6202960,DB01580,P08588
6124492,DB01580,P08588
2871880,DB01580,P08588
11752352,DB01580,P08588
17389667,DB04855,P08588
16961165,DB04861,P08588
11752352,DB04861,P08588
17661735,DB04861,P08588
23356509,DB06216,P08588
18308814,DB06216,P08588
9464897,DB06262,P08588
19110970,DB06262,P08588
18064417,DB06262,P08588
10592235,DB08347,P08588
10592235,DB08558,P08588
11752352,DB08807,P08588
14608456,DB08807,P08588
1687398,DB08807,P08588
2148726,DB08807,P08588
8884690,DB08807,P08588
2907348,DB08807,P08588
19439807,DB08808,P08588
17139284,DB00188,Q13200
17016423,DB00188,Q13200
19252820,DB00188,Q13200
20501616,DB00188,Q13200
20954323,DB00188,Q13200
17139284,DB00188,P20618
17016423,DB00188,P20618
20954323,DB00188,P20618
10592235,DB07475,P20618
10592235,DB08515,P20618
17591945,DB08889,P20618
16081156,DB00188,P28074
20954323,DB00188,P28074
10592235,DB07475,P28074
10592235,DB08515,P28074
23393020,DB08889,P28074
17139284,DB00188,P49721
17016423,DB00188,P49721
20954323,DB00188,P49721
10592235,DB07475,P49721
10592235,DB08515,P49721
17591945,DB08889,P49721
17139284,DB00188,Q99460
17016423,DB00188,Q99460
20954323,DB00188,Q99460
19147760,DB00188,O15431
20159940,DB00515,O15431
19529937,DB00515,O15431
19147760,DB00515,O15431
19570948,DB00515,O15431
18998134,DB00515,O15431
19144690,DB00515,O15431
19075668,DB00515,O15431
15229296,DB00515,O15431
20159940,DB00526,O15431
15634647,DB00526,O15431
20159940,DB00958,O15431
15634647,DB00958,O15431
17139284,DB00192,Q14524
17016423,DB00192,Q14524
11752352,DB00192,Q14524
2688391,DB00192,Q14524
2476626,DB00192,Q14524
6206315,DB00192,Q14524
17220471,DB00243,Q14524
19077543,DB00243,Q14524
150666,DB00252,Q14524
15001403,DB00252,Q14524
15897781,DB00280,Q14524
15028073,DB00280,Q14524
11196553,DB00280,Q14524
11752352,DB00280,Q14524
17445919,DB00281,Q14524
16686685,DB00281,Q14524
17016511,DB00281,Q14524
16840798,DB00281,Q14524
19088384,DB00281,Q14524
20585544,DB00281,Q14524
12123767,DB00379,Q14524
12604879,DB00379,Q14524
12650887,DB00379,Q14524
12676070,DB00379,Q14524
16168489,DB00379,Q14524
11196553,DB00379,Q14524
11752352,DB00379,Q14524
17139284,DB00473,Q14524
17016423,DB00473,Q14524
11752352,DB00473,Q14524
17139284,DB00527,Q14524
17016423,DB00527,Q14524
12354567,DB00527,Q14524
9742684,DB00527,Q14524
8798723,DB00527,Q14524
11752352,DB00527,Q14524
15066664,DB00532,Q14524
15001403,DB00532,Q14524
11752352,DB00532,Q14524
17139284,DB00564,Q14524
17016423,DB00564,Q14524
20526191,DB00564,Q14524
12391287,DB00564,Q14524
20643904,DB00564,Q14524
15944809,DB00661,Q14524
17139284,DB00680,Q14524
17016423,DB00680,Q14524
12402511,DB00680,Q14524
11752352,DB00680,Q14524
17139284,DB00740,Q14524
17016423,DB00740,Q14524
12440368,DB00740,Q14524
9262334,DB00740,Q14524
20590601,DB00740,Q14524
17139284,DB00750,Q14524
17016423,DB00750,Q14524
11752352,DB00750,Q14524
17139284,DB00754,Q14524
17016423,DB00754,Q14524
15066664,DB00754,Q14524
11752352,DB00754,Q14524
17139284,DB00776,Q14524
17016423,DB00776,Q14524
20502724,DB00776,Q14524
23258970,DB00868,Q14524
17038146,DB00907,Q14524
15880981,DB00907,Q14524
9876137,DB00907,Q14524
17023504,DB00908,Q14524
15877619,DB00908,Q14524
16138883,DB00908,Q14524
16972995,DB00908,Q14524
17556186,DB00908,Q14524
11752352,DB00908,Q14524
20685573,DB00908,Q14524
9476974,DB00908,Q14524
20025128,DB00909,Q14524
18433351,DB00909,Q14524
20001433,DB00909,Q14524
14704463,DB00909,Q14524
19948168,DB00909,Q14524
15511691,DB00909,Q14524
19557119,DB00909,Q14524
11839626,DB01035,Q14524
10662748,DB01035,Q14524
11155778,DB01035,Q14524
10443304,DB01035,Q14524
11225790,DB01035,Q14524
11752352,DB01035,Q14524
10953551,DB01056,Q14524
11752352,DB01056,Q14524
17139284,DB01182,Q14524
17016423,DB01182,Q14524
10617684,DB01195,Q14524
10758053,DB01195,Q14524
10961955,DB01195,Q14524
11307783,DB01195,Q14524
11535580,DB01195,Q14524
15272045,DB01195,Q14524
11196553,DB01195,Q14524
12601084,DB01195,Q14524
11752352,DB01195,Q14524
17016423,DB01228,Q14524
1653123,DB01228,Q14524
16751287,DB01228,Q14524
9835260,DB01228,Q14524
11752352,DB01228,Q14524
15001403,DB01320,Q14524
20298965,DB01320,Q14524
15066664,DB01320,Q14524
11752352,DB01320,Q14524
17023504,DB01346,Q14524
15877619,DB01346,Q14524
16138883,DB01346,Q14524
16972995,DB01346,Q14524
17556186,DB01346,Q14524
11752352,DB01346,Q14524
20685573,DB01346,Q14524
9476974,DB01346,Q14524
18599870,DB01426,Q14524
6088360,DB01426,Q14524
21126620,DB01426,Q14524
20870038,DB01426,Q14524
20174578,DB01426,Q14524
20022821,DB01426,Q14524
1660104,DB01429,Q14524
1653644,DB01429,Q14524
10961373,DB00193,P35372
10991912,DB00193,P35372
1309873,DB00193,P35372
15509185,DB00193,P35372
16793069,DB00193,P35372
11752352,DB00193,P35372
17380034,DB00193,P35372
8955860,DB00193,P35372
16530171,DB00295,P35372
16580639,DB00295,P35372
16580848,DB00295,P35372
16682505,DB00295,P35372
11752352,DB00295,P35372
15509185,DB00318,P35372
17620111,DB00318,P35372
8306082,DB00318,P35372
11752352,DB00318,P35372
7971731,DB00321,P35372
3037421,DB00321,P35372
11869661,DB00327,P35372
12479250,DB00327,P35372
11305075,DB00327,P35372
18789923,DB00327,P35372
17139284,DB00333,P35372
17016423,DB00333,P35372
11933204,DB00333,P35372
17850768,DB00333,P35372
14991152,DB00333,P35372
11585443,DB00454,P35372
17525040,DB00497,P35372
18039433,DB00497,P35372
19474215,DB00497,P35372
8968334,DB00504,P35372
7723747,DB00504,P35372
9016350,DB00504,P35372
8819494,DB00504,P35372
9862398,DB00504,P35372
7562497,DB00514,P35372
10381785,DB00611,P35372
12127012,DB00611,P35372
12470863,DB00611,P35372
15942128,DB00611,P35372
8968334,DB00611,P35372
8746803,DB00611,P35372
9399970,DB00611,P35372
7705457,DB00611,P35372
17909753,DB00611,P35372
11752352,DB00647,P35372
10690289,DB00647,P35372
6249436,DB00647,P35372
9399970,DB00647,P35372
7562497,DB00647,P35372
19604717,DB00647,P35372
10379623,DB00647,P35372
3419842,DB00652,P35372
6094791,DB00652,P35372
8042002,DB00652,P35372
8968334,DB00652,P35372
2286420,DB00652,P35372
11752352,DB00704,P35372
19068776,DB00704,P35372
18354714,DB00704,P35372
17918759,DB00704,P35372
17661275,DB00704,P35372
17487229,DB00704,P35372
9673788,DB00704,P35372
11299311,DB00708,P35372
1688220,DB00708,P35372
2847746,DB00708,P35372
3014923,DB00708,P35372
6131653,DB00708,P35372
11752352,DB00708,P35372
10955836,DB00802,P35372
15694871,DB00802,P35372
